artist,couplet,song,url
Drake,It's hard to do these things alone<br>Just hold on we're going home (home),holdonweregoinghome,http://www.azlyrics.com/lyrics/drake/holdonweregoinghome.html
Drake,I got my eyes on you<br>You're everything that I see,holdonweregoinghome,http://www.azlyrics.com/lyrics/drake/holdonweregoinghome.html
Drake,I want your high love and emotion endlessly<br>I can't get over you,holdonweregoinghome,http://www.azlyrics.com/lyrics/drake/holdonweregoinghome.html
Drake,You left your mark on me<br>I want your high love and emotion endlessly,holdonweregoinghome,http://www.azlyrics.com/lyrics/drake/holdonweregoinghome.html
Drake,Cause you're a good girl and you know it (oh yeah)<br>You act so different around me,holdonweregoinghome,http://www.azlyrics.com/lyrics/drake/holdonweregoinghome.html
Drake,Cause you're a good girl and you know it<br>I know exactly who you could be,holdonweregoinghome,http://www.azlyrics.com/lyrics/drake/holdonweregoinghome.html
Drake,So just hold on we're going home (going home)<br>Just hold on we're going home (going home),holdonweregoinghome,http://www.azlyrics.com/lyrics/drake/holdonweregoinghome.html
Drake,"It's hard to do these things alone (things alone)<br>Just hold on we're going home (going home, going home)",holdonweregoinghome,http://www.azlyrics.com/lyrics/drake/holdonweregoinghome.html
Drake,You're the girl<br>You're the one,holdonweregoinghome,http://www.azlyrics.com/lyrics/drake/holdonweregoinghome.html
Drake,"Gave you everything I love<br>I think there's something, baby",holdonweregoinghome,http://www.azlyrics.com/lyrics/drake/holdonweregoinghome.html
Drake,"I think there's something, baby<br>You're the girl",holdonweregoinghome,http://www.azlyrics.com/lyrics/drake/holdonweregoinghome.html
Drake,You're the one<br>Gave you everything I love,holdonweregoinghome,http://www.azlyrics.com/lyrics/drake/holdonweregoinghome.html
Drake,"I think there's something, baby<br>I think there's something, baby",holdonweregoinghome,http://www.azlyrics.com/lyrics/drake/holdonweregoinghome.html
Drake,Cause you're a good girl and you know it<br>You act so different around me,holdonweregoinghome,http://www.azlyrics.com/lyrics/drake/holdonweregoinghome.html
Drake,Cause you're a good girl and you know it<br>I know exactly who you could be,holdonweregoinghome,http://www.azlyrics.com/lyrics/drake/holdonweregoinghome.html
Drake,Oh just hold on we're going home (going home)<br>Just hold on we're going home (going home),holdonweregoinghome,http://www.azlyrics.com/lyrics/drake/holdonweregoinghome.html
Drake,"It's hard to do these things alone (things alone)<br>Just hold on we're going home (going home, going home)",holdonweregoinghome,http://www.azlyrics.com/lyrics/drake/holdonweregoinghome.html
Drake,"Hold onIsn't it amazing how you talk all this shit and we still lack communication<br>How beautiful our kids will be, girl, I don't need convincing",connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,"How every conversation starts with this time will be different<br>Oh the idea is fun, oh the idea is fun",connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,Oh the idea is so fun every time<br>At least we try for homerun every time,connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,"Swanging, eyes closed just swanging<br>Same city, same friends if you're looking for me",connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,"Same city, same friends if you're looking<br>I'll be here just swanging",connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,Don't talk to me like I'm famous<br>And don't assume cause I don't respect assumptions babe,connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,I'm just tryna connect with somethin' babe<br>Swangin',connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,She just wanna run around the city and make memories<br>That she can barely remember,connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,"And I'd allow her, talk about pussy power<br>She just wanna run over my feelin's",connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,"Like she drinkin' and drivin' in an 18 wheeler<br>And I'd allow her, talk about pussy power",connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,"She used to say ""You can be whoever you want, even yourself""<br>Yeah, I show up knowin' exactly who I was and never leave as myself",connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,"But when it falls apart, I'm always still down<br>To pick a million tiny little pieces off the ground",connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,Cause you would learn to love people and use things<br>And not the other way around,connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,I remember when my schedule was as flexible as she is<br>She call and tell me be here before the sun up,connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,I be dressed before we hung up<br>I take Eglinton to 401 east,connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,And exit at Markham road and the East end<br>Where all the pretty girls are sleeping,connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,My license been expired I renew it after the weekend<br>Fuck I know I said that shit the last 7 weekends,connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,Girl I guess procrastination is my weakness<br>I hate stoppin' for gas this late,connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,Cause this nigga's creepin and I like how we're creepin'<br>Summer is comin' know you could feel it,connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,20 on pump whatever I ain't got enough to fill it<br>Won't knock on your door,connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,"My uncle say, ""You drive my whip like it's yours""<br>I got the pedal to the floor",connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,"I'm on my motherfuckin' way swangin'<br>Don't fall asleep on me, hang in there",connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,I'll be there just swangin'<br>I'll be there just swangin',connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,I treat you good girl like you're famous<br>I know I'm late it's always the same shit,connect,http://www.azlyrics.com/lyrics/drake/connect.html
Drake,"But don't fall asleep on me, hang in there<br>I'm on the road right now swangin, girlYeah. (Young Money)",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,Yeah yeah.<br>Yeah yeah.,thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,Yeah yeah.<br>Yeah yeah.,thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,Look look.<br>I don't know why they been lying but yo shit is not that inspiring,thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,Bank account statement just look like I'm ready for early retirement<br>Fuck any nigga that's talkin' that shit just to get a reaction,thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"Fuck goin' platinum, I looked at my wrist and it's already platinum<br>I am the kid with the motor mouth",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"I am the one you should worry about<br>I don't know who you're referring to, who is this nigga you heard about?",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"Someone just talking that bullshit, man, someone just gave you the run-around<br>Niggas downplaying the money but that's what you do when the money down",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,I don't waste time putting money down<br>I just go straight to who got it and buy it in cash,thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"Pussy so good that you gotta come see me on tour and you gotta fly in first class<br>This has been years in the making, it's all for the city",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"They know I come right every summer, Cash Money Records forever<br>I'm always big timing, bitch, I came up right under Stunna",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"You know it<br>Jealousy in the air tonight, I could tell",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"I will never understand that but oh well<br>Bein' ready is real, I don't know about you",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"She just wanna smoke and fuck, I said, ""Girl, that's all that we do.""<br>Okay, now you're talkin' my language",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,Now you're talkin' my language<br>Now you're talkin' my language,thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"Now you're talkin' my language<br>Bein' ready is real, I don't know about you",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"She just want to smoke and fuck, I said, ""Girl, that's all that we do.""<br>I'm about to roll one and light it and fuck it man, no one's invited",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"I gotta kill off the weak shit that's got all you niggas excited<br>I can't even listen, you whylin', I'd much rather sit here in silence",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"I send all my money to banks in the islands and eat with Italians, I do<br>People are funny; you don't even know 'bout the shit that I been through",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"I just want some head in a comfortable bed, it could all be so simple<br>Talkin' that shit with your back to me, just know it always get back to me",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"Come get your girl, she been here for three days and she way too attached to me<br>Hate when they get too attached to me",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,I gotta get on the bus and get back on the road<br>Get what I can out the country,thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,And then I just get on the jet and go back to the cold<br>Can't even drive with the top off,thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,Been workin' so hard on the album I missed the whole summer<br>I just might bring in some girls from Miami,thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,To heat up the city and that's word to Stunna<br>You know it,thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"Jealousy in the air tonight, I could tell<br>I will never understand that but oh well",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"Bein' ready is real, I don't know about you<br>She just want to smoke and fuck, I said, ""Girl, that's all that we do.""",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"Okay, now you're talkin' my language<br>Now you're talkin' my language",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,Now you're talkin' my language<br>Now you're talkin' my language,thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"Bein' ready is real, I don't know about you<br>She just want to smoke and fuck, I said, ""Girl, that's all that we do.""",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,Famous ain't it?<br>You understand me?,thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"Showtime, headlines<br>Big time, sunshine, tote nines",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"Bust mines, flat line, hard grind<br>High life, stay fly as jet time",thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,Stunt nigga<br>Every time you see a nigga,thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,Stunt nigga<br>Every time you see a nigga,thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,Stunt nigga<br>Swag on head to feet nigga,thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,Stunt nigga<br>I might just bring in some girls from Miami,thelanguage,http://www.azlyrics.com/lyrics/drake/thelanguage.html
Drake,"To heat up the city and that's word to Stunna<br>You know itDrop down, drop-drop",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"Shit is real out here<br>Drop down, drop-drop",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"Drop down, drop-drop, get it<br>Get it, drop down, drop-drop",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"Ooo, 305 to my city<br>I get it I get it",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,I get it I get it I swear that I get it<br>I get it I get it,305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,We did it we did it<br>We did it we did it,305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,We so far from finished<br>I brought you right back just so we can relive it,305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"I get it I get it, I get it I get it<br>Your hustle don't ever go unnoticed baby, I'm with you I'm with it",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"I get it I get it, I get it I get it<br>I get it I get it",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"They don't work hard as you, they are not so crazy<br>At the end of the night when you count, numbers don't lie to my baby",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"Locker room full of money, girl you just did it<br>I get it I get it, man fuck all that talking, take shots to the kidney",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"Down payment on the Jaguar, your roommate got credit<br>12 months on the lease, that's a come up baby don't you ever forget it",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"Connections are heavy, every real nigga they fuck with you<br>Now shit down in diamonds, you sparkle but fuck man is sparklin' enough for you?",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"Ooo, 305 to my city<br>I get it I get it",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,I get it I get it I swear that I get it<br>I get it I get it,305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,We did it we did it<br>We did it we did it,305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,We so far from finished<br>I brought you right back just so we can relive it,305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"I get it I get it, I get it I get it<br>Your hustle don't ever go unnoticed baby, I'm with you I'm with it",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"I get it I get it, I get it I get it<br>I get it I get it",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"Tonight was your night, go get you some lobsters and shrimp<br>You smart and you know it, I get it I get it you outdo these pimps",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"I hope you don't fall, that's you on the top of the ceiling<br>Don't you ever forget 'bout your story, I get it, you did it you did it",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"Got a link on the champagne, your best friend is bar-tending<br>Your parents sayin' this another phase in your life",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"They can't wait until it's all finished<br>Shine on them hoes, let 'em know that you run shit",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"I get it I get it, I'm workin' too hard let's get into some fun shit<br>281 in my city, heard you had trouble at customs",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"Your girl got a DUI, I'll make the calls to get y'all through customs<br>Tell your best friend, ""Girl get your paperwork right.""",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"I get it I get it, what's up for the night?<br>Ooo, 305 to my city",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,I get it I get it<br>I get it I get it I swear that I get it,305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,I get it I get it<br>We just did it we did it,305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,We did it we did it<br>We so far from finished,305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"I brought you right back just so we can relive it<br>I get it I get it, I get it I get it",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"Your hustle don't ever go unnoticed baby, I'm with you I'm with it<br>I get it I get it, I get it I get it",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,I get it I get it<br>Your momma used to live at the church on Sunday,305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"You just go to LIV after church on Sunday<br>Oh Lord, oh Lord we're not in Kansas anymore",305tomycity,http://www.azlyrics.com/lyrics/drake/305tomycity.html
Drake,"We're not in Kansas anymoreDon't think about it too much, too much, too much, too much<br>There's no need for us to rush it through",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Don't think about it too much, too much, too much, too much<br>This is more than just a new lust for you",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,Done sayin' I'm done playin'<br>Last time was on the outro,toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Stuck in the house, need to get out mo'<br>I've been stackin' up like I'm fund-raisin'",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Most people in my position get complacent<br>Wanna come places with star girls, and then end up on them front pages",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"I'm quiet with it; I just ride with it<br>Moment I stop havin' fun with it, I'll be done with it",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"I'm the only one that's puttin' shots up<br>And like a potluck, you need to come with it",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Don't run from it, like H-Town in the summer time, I keep it 100<br>Met a lot of girls in my times there, word to Paul Wall, not one fronted",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"I was birthed there in my first year, man I know that place like I come from it<br>Backstage at Warehouse in '09 like ""Is Bun comin'?",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Fuck that, is anyone comin' before I show up there and there's no one there?""<br>These days, I could probably pack it for like twenty nights if I go in there",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Back rub from my main thing, I've been stressed out<br>Talkin' to her like back then they didn't want me, I'm blessed now",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Talkin' to her like this drop, bet a million copies get pressed out<br>She tell me, ""Take a deep breath, you're too worried about bein' the best out""",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Don't think about it too much, too much, too much, too much<br>There's no need for us to rush it through",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Don't think about it too much, too much, too much, too much<br>This is more than just a new lust for you",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,Uh -<br>Someone go tell Noel to get the Backwoods,toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Money got my whole family goin' backwards<br>No dinners, no holidays, no nothin'",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,There's issues at hand that we're not discussin'<br>I did not sign up for this,toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"My uncle used to have all these things on his bucket list<br>And now he's actin' like ""Oh well, this is life, I guess."" Nah, fuck that shit",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Listen man, you can still do what you wanna do, you gotta trust that shit<br>Heard once that in dire times when you need a sign, that's when they appear",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Guess since my text message didn't resonate, I'll just say it here<br>I hate the fact my mom cooped up in her apartment, tellin' herself",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"That she's too sick to get dressed up and go do shit, like that's true shit<br>And all my family from the M-Town that I've been 'round",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Started treatin' me like I'm ""him"" now<br>Like we don't know each other, we ain't grow together, we just friends now",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Shit got me feelin' pinned down, pick the pen up and put the pen down<br>I'm writin' to you from a distance like a pen pal, but we've been down",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Don't think about it too much, too much, too much, too much<br>There's no need for us to rush it through",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Don't think about it too much, too much, too much, too much<br>This is more than just a new lust for you",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Don't think about it too much, too much, too much, too much<br>There's no need for us to rush it through",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Don't think about it too much, too much, too much, too much<br>This is more than just a new lust for you",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Don't feel like, you give up<br>Your heart's done",toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,Your love's done<br>Don't give up,toomuch,http://www.azlyrics.com/lyrics/drake/toomuch.html
Drake,"Don't fake it<br>Don't have to...""Good God Almighty. Like back in the old days. You know, years ago they had the A&amp;R men to tell you what to play, how to play it and you know whether it's disco and rock but we just went in the studio and we did it. We had champagne in the studio, of course, you know, compliments of the company, and we just laid back and did it. So we hope you enjoy listening to this album half as much as we enjoyed playing it for you. Because we had a ball. Only real music is gonna last, all the other bullshit is here today and gone tomorrow...""",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,Cash rules everything around me<br>C.R.E.A.M. get the money,poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,Dolla dolla bill y'all<br>After hours at Il Mulino,poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"Or Sotto Sotto, just talkin' women and vino<br>The contract like '91 Dan Marino",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"I swear this got Michael Rapino boostin' my ego<br>Overly focused, it's far from the time to rest now",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"Debates growin' 'bout who they think is the best now<br>Took a while, got the jokers out of the deck now",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"I'm holdin' all the cards and niggas wanna play chess now<br>I hear you talkin', say it twice so I know you meant it",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"Fuck it, I don't even tint it, they should know who's in it<br>I'm authentic, real name, no gimmicks",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"No game, no scrimmage, I ain't playin' with you niggas at all<br>My classmates, they went on to be chartered accountants",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"Or work with their parents, but thinkin' back on how they treated me<br>My high school reunion might be worth an appearance",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"Make everybody have to go through security clearance<br>Tables turn, bridges burn, you live and learn",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"With the ink, I could murder word to my nigga Irv<br>Yeah, I swear shit just started clickin' dog",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,You know it's real when you are who you think you are<br>I had Benzes 'fore you had braces,poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,The all black Maybach but I'm not a racist<br>Inside's whiter than Katy Perry's face is,poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,Yellow diamonds in my Jesús<br>I just might learn to speak Mandarin,poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"Japanese for the yen that I'm handlin'<br>International Hov, that's my handle",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"My saint's Sean Don, light a candle<br>El Gran Santo on the mantle",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"'Case y'all didn't know, I speak Spanish too<br>Shoutout to Worldwide Wes",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"Everywhere we go we leave a worldwide mess<br>Yes, still Roc La Familia",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"Says a lot about you if you not feelin' us<br>The homie said, ""Hov, there ain't many of us.""",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"I told him, ""Less is more, nigga. It's plenty of us.""<br>Cake, cake cake cake cake cake",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"500 million, I got a pound cake<br>Niggas is frontin', that's upside-down cake",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"Get 'em a red nose, they clown cakes<br>They shoulda never let you 'round cake",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"Look at my neck, I got a carrot cake<br>Now here's the icing on the cake",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"Cake, cake cake cake cake<br>I'm just gettin' started, oh yeah we got it bitch",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"I've done made more millionaires than the lotto did<br>Dame made millions, Bigg made millions",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"Ye made millions, Just made millions<br>Lyor made millions, Cam made millions",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,Beans tell you if he wasn't in his feelings<br>I'm back in my bag,poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,My eyes bloodshot but my jet don't lag<br>A pair of Jordan 3's tryna chase this cash,poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"Gucci air bag just in case we crash<br>Uh, last night was mad trill",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"I'm fresh out of advil, Jesus grab the wheel<br>Look, fuck all that happy to be here shit that y'all warned me on",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"I'm the big homie, they still be tryna little bro me dog<br>Like I should fall in line, like I should alert niggas",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,When I'm 'bout to drop somethin' crazy and not say I'm the greatest of my generation<br>Like I should be dressin' different,poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,Like I should be less aggressive and pessimistic<br>Like I should be way more nervous and less dismissive,poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,Like I should be on my best behavior<br>And not talk my shit and do it major like the niggas who paved a way for us,poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"Like I didn't study the game to the letter<br>And understand that I'm not doin' it the same, man, I'm doin' it better",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,Like I didn't make that clearer this year<br>Like I should feel–I don't know–guilty for saying that,poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,They should put a couple more mirrors in here so I can stare at myself<br>These are usually just some thoughts that would I share with myself,poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,"But I thought, ""Fuck."" It's worth it to share it with someone else other than Paris for once<br>I text her from time to time. She a mom now",poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,I guess sometimes life forces us to calm down<br>I told her that she could live with me if she needs to.,poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,I got a compound but I think she straight<br>'Cause she supported since hot beats right before Wayne came and got me out of the back room where I was rapping with Jaz over beats that I shouldn't have in the hopes for the glory,poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
Drake,He walked right past in the hallway three months later I'm his artist he probably wouldn't remember that story<br>But that shit stick with me always couldn't believe when he called me you never know it could happen to you,poundcakeparismortonmusic2,http://www.azlyrics.com/lyrics/drake/poundcakeparismortonmusic2.html
